date,year,r_real,r_syn,r_qqq,stopped
2019-09-19,2019,-0.0018066847335140857,-0.0021929011616256037,-0.00046451612903231077,True
2019-10-04,2019,0.02003956878639146,0.019679218105072362,0.006780329266343532,False
2019-10-09,2019,-0.004193223750419195,-0.004433959573615675,-0.0012127901231399063,True
2019-10-10,2019,-0.009099772505687276,-0.00950248261192641,-0.002909283258397344,True
2019-10-11,2019,-0.0031126651126652805,-0.004000205711997639,-0.0010678751888316684,True
2019-10-14,2019,-0.0062261793189629655,-0.0063687321806922045,-0.0018597004018998664,True
2019-10-15,2019,-0.0006067961165049374,-0.0010325220886669754,-7.751337105643685e-05,False
2019-10-23,2019,-0.003118665211289673,-0.003377586732315562,-0.0008599348534201745,True
2019-10-25,2019,0.009818506396905624,0.009389824755926668,0.0033851361747960773,False
2019-11-01,2019,-0.0029690371836562646,-0.003671308851512988,-0.0009580204606158826,True
2019-11-07,2019,-0.0033182095212300755,-0.0038598920284100605,-0.0010210061081591393,True
2019-11-12,2019,-0.004834161407278104,-0.005397580287162062,-0.0015348814180323744,True
2019-11-13,2019,-0.005274546929943447,-0.005853498144981461,-0.0016873449131513674,True
2019-11-15,2019,-0.0025282767797739636,-0.0031669796368687156,-0.0007896165424665647,True
2019-11-20,2019,-0.0059257308401371445,-0.0067333482420375065,-0.0019817073170732558,True
2019-11-25,2019,0.0020906833921336965,0.0018497851686391184,0.0008824827180466954,False
2019-12-06,2019,0.0036329442282747593,0.00316281340327298,0.0013191967557533157,False
2019-12-10,2019,-0.007130818099313041,-0.007817518170697957,-0.0023446658851112856,True
2019-12-16,2019,-0.0027895694360219325,-0.0032335533521044893,-0.0008118433619866972,True
2019-12-19,2019,0.010281385281385225,0.009878107179195706,0.0035467745774815373,False
2019-12-26,2019,0.008494031221303988,0.008100348287312676,0.002958024227627032,False
2020-01-06,2020,0.012272010808376477,0.01211997983154558,0.004288244616388548,False
2020-01-15,2020,-0.005565289085849856,-0.006352032064957691,-0.0018541129652240862,True
2020-01-21,2020,0.0009041591320071429,0.0001416617470652255,0.0003137887753272839,True
2020-01-28,2020,0.008974749169264218,0.008629187030528973,0.003133234929230566,False
2020-02-13,2020,-0.0013934453595458862,-0.001953205370465038,-0.00038454964963252625,True
2020-02-18,2020,-0.0024736571293833,-0.0029117740456864097,-0.000704420774009118,True
2020-02-19,2020,0.00016967845931947778,-0.00067332685907937,4.222259753405844e-05,True
2020-03-05,2020,-0.00872024510959235,-0.00901684745958018,-0.002746485429662049,True
2020-03-06,2020,-0.021934091800706157,-0.021239236619430033,-0.006860031291370694,True
2020-03-20,2020,-0.02481617647058798,-0.025751267435000755,-0.008387238241420958,True
2020-03-26,2020,0.005877231171092845,0.005957458717342901,0.0022474315068494732,True
2020-03-30,2020,0.03869042587364113,0.041235688280372294,0.013820023209199173,False
2020-03-31,2020,-0.006889332003987891,-0.0072529573762952545,-0.002155629190424224,True
2020-04-01,2020,-0.016027944111776327,-0.015344256307318926,-0.004871781144600851,True
2020-04-02,2020,-0.012912151256628923,-0.014054850860602963,-0.004437949883639214,True
2020-04-14,2020,-0.00934730056406119,-0.009791382638115608,-0.003006155461182436,True
2020-04-20,2020,-0.010916704052639559,-0.011081504847813872,-0.003438981317966383,True
2020-04-23,2020,-0.008612087625305187,-0.009330626949015852,-0.002851666588752244,True
2020-04-24,2020,-0.004166666666666652,-0.004636858107207686,-0.0012805919180421954,True
2020-05-04,2020,-0.00414451047857356,-0.005155149810380099,-0.0014538291985179974,True
2020-05-05,2020,0.0005792903692973805,-0.0010659363000088177,-8.865329251028786e-05,True
2020-05-08,2020,-0.000704720681726112,-0.0012273620627744944,-0.0001424743188923605,True
2020-05-11,2020,0.024169986719787317,0.02410457777228228,0.008233548548022052,False
2020-05-19,2020,-0.006329113924050667,-0.0068080817578165306,-0.0020067181433494063,True
2020-05-20,2020,-0.000470118918999507,-0.0010598640032043242,-8.662883874044347e-05,True
2020-05-28,2020,-0.004112952731737396,-0.004678135887398271,-0.0012943866764465461,True
2020-06-01,2020,-0.006116574718158074,-0.006820498131741881,-0.002010873612869557,True
2020-06-03,2020,-0.002200092635479378,-0.0032092301222794487,-0.0008037225042301088,True
2020-06-05,2020,0.004055881027489772,0.003480313129228608,0.00142474019443517,True
2020-06-09,2020,0.00021290185224587255,-0.0004299950703522175,0.00012331976815893597,False
2020-06-15,2020,0.05580857762946678,0.05507912046727439,0.018289816674501136,False
2020-06-22,2020,0.02786430304948806,0.027943154820958906,0.009490693393332084,False
2020-06-23,2020,0.008096761295481647,0.007415496123916921,0.0027310333748342686,True
2020-06-30,2020,-0.0064952341049545614,-0.0072930242747562875,-0.00216904276985741,True
2020-07-06,2020,-0.006567921366127716,-0.007183453279443896,-0.0021323614934285473,True
2020-07-07,2020,-0.009099011483957864,-0.009767868766372345,-0.0029982702287141283,True
2020-07-08,2020,-0.003443957420162902,-0.00432057239080128,-0.0011749039890383006,True
2020-07-13,2020,-0.00784833440102517,-0.008919190533020016,-0.002713754646840205,True
2020-07-20,2020,0.05176378479414501,0.05343130509767282,0.017759823163992605,False
2020-07-27,2020,-0.0027225701061803775,-0.003581639571771577,-0.0009280742459396585,True
2020-08-06,2020,0.03609509517415699,0.03604121825721731,0.012132610539513866,False
2020-08-12,2020,0.010723647628882338,0.010982021090505301,0.0039120165338057955,False
2020-08-20,2020,0.02391143911439131,0.023854200917675563,0.008151440447699443,False
2020-08-26,2020,0.03155403628714182,0.03205313371397036,0.010833261226961932,False
2020-08-31,2020,-0.009473651619295143,-0.010181753037452923,-0.003137082005019387,True
2020-09-09,2020,0.0075599062665356875,0.007426254213605344,0.0027345998848589126,False
2020-09-25,2020,0.0458744831335165,0.046677545402184294,0.015581795082579841,False
2020-09-30,2020,0.0001449156130726159,-0.0005848614156323866,7.17077193359561e-05,True
2020-10-05,2020,-0.0030791298257164534,-0.0035995102524789316,-0.0009340422474493071,True
2020-10-09,2020,0.011983352468427189,0.011797550054341155,0.004181672591669905,False
2020-10-12,2020,0.0218527142339926,0.022499843540593336,0.007707063095156563,True
2020-11-03,2020,-0.020851502418140044,-0.02222966515666944,-0.00719486363164723,True
2020-11-04,2020,-0.013407107895296755,-0.015387824488363821,-0.0048864466316557165,True
2020-11-06,2020,0.028419483774812182,0.027551567170145754,0.009362590716144092,False
2020-11-11,2020,0.018763326226012955,0.018820318897714208,0.00649779353000457,False
2020-11-16,2020,-0.014537439304021627,-0.015659301892281794,-0.004977838390726297,True
2020-11-19,2020,0.012105371758718064,0.011616649330582174,0.004121869955002966,False
2020-12-01,2020,0.0070102078465135165,0.006447328727720825,0.002409963652139746,True
2020-12-07,2020,-0.0021437393401163574,-0.0029872998606521365,-0.0007296321872028999,True
2020-12-14,2020,-0.0007815318023325357,-0.0015365647920258844,-0.0002455819028759354,True
2021-01-06,2021,-0.009731944681577454,-0.010339958504234725,-0.003190152418393377,True
2021-01-07,2021,0.009167159849399198,0.00886994036371016,0.003212979163352836,False
2021-01-13,2021,-0.0017497444466392231,-0.002506052961821469,-0.0005690080293353494,False
2021-01-14,2021,-0.0038513043012480264,-0.004391378380051969,-0.0011985621038689276,True
2021-01-20,2021,0.014542435235808338,0.014774297882398502,0.005164712451144693,False
2021-01-26,2021,-0.006163817937392069,-0.0068916306768809,-0.002034680676607281,True
2021-01-29,2021,-0.008111239860950303,-0.008849632044427435,-0.0026904426716719554,True
2021-02-08,2021,-0.003922667413841507,-0.00449210364363537,-0.001232218954444697,True
2021-02-09,2021,-0.001670684220285601,-0.0025052590112992538,-0.000568743077798084,True
2021-02-11,2021,-0.0005553498704184978,-0.0013384063057365384,-0.00017950098725538766,True
2021-03-01,2021,0.01600965828565415,0.016089424660198717,0.0055984075640707065,False
2021-03-08,2021,-0.015608244966043294,-0.01635327098706438,-0.005211536594050492,True
2021-03-15,2021,-0.005943703039138715,-0.006577261785557486,-0.0019294744056059798,True
2021-03-16,2021,-0.007689491028927242,-0.008380160508581902,-0.0025331315065953985,True
2021-03-22,2021,0.003246931924494989,0.0028801674269415497,0.001225220696804863,True
2021-03-31,2021,-0.004470613891614961,-0.005391590501459187,-0.001532878683601302,True
2021-04-01,2021,-0.004905542218975212,-0.005692901198374711,-0.0016336343741332193,True
2021-04-05,2021,0.017069275304451903,0.017344168514278026,0.006011841505996651,False
2021-04-06,2021,-0.0005875152998776612,-0.0013545460285569791,-0.0001848828557494686,True
2021-04-09,2021,-0.001814708691499689,-0.0027724449646093544,-0.0006579144113160185,True
2021-04-13,2021,-0.0015495017826127055,-0.002229734254508985,-0.00047680539208538875,True
2021-04-23,2021,0.01352603298128563,0.0131910057604542,0.004642086277756308,False
2021-04-26,2021,0.008271223413924611,0.007861786963830353,0.0028789659224441877,False
2021-05-07,2021,-0.0054247831131079005,-0.006239132051595186,-0.0018163411148164332,True
2021-05-13,2021,-0.006203068886712404,-0.006947687847340433,-0.0020534430244997237,True
2021-05-14,2021,0.017197721038193725,0.01717699716936596,0.005956778721832201,False
2021-05-19,2021,0.0299643731908259,0.029291043493619686,0.009931388827970844,False
2021-05-24,2021,0.0004934859849978768,0.0001034572717074862,0.00030106177661326505,False
2021-05-27,2021,-0.0020977656356719887,-0.0027750314552960945,-0.0006587777112042614,True
2021-06-04,2021,0.006778348019753855,0.006655952163594403,0.0024791660443859165,False
2021-06-17,2021,-0.0033946757191354315,-0.004317597835970277,-0.0011739101377601369,True
2021-06-22,2021,0.017923988197471985,0.01750421991672493,0.0060645534809669055,False
2021-06-24,2021,-0.0021122434381600774,-0.002851842657087799,-0.0006844158705806569,True
2021-06-28,2021,0.001412664118331186,0.0008682795047602283,0.000555784214933297,True
2021-06-29,2021,-0.002139680724138948,-0.0028344149050235404,-0.0006785986936975741,True
2021-07-13,2021,-0.00268524020489036,-0.0035017231998215373,-0.0009013866537150861,True
2021-07-14,2021,-0.003029622980251112,-0.00367316830486517,-0.0009586414680909927,True
2021-07-26,2021,-0.0014654161781945119,-0.002104170464571097,-0.0004349126097473732,True
2021-07-29,2021,-0.004420967385702634,-0.005202885439518834,-0.0014697876973325252,True
2021-08-09,2021,-0.000802893045002806,-0.0014105751449361207,-0.0002035664848138996,True
2021-08-13,2021,-0.0026288885643346305,-0.003402471041387333,-0.0008682439765573813,True
2021-09-01,2021,-0.002101806239737214,-0.002839375008377031,-0.0006802543104575953,True
2021-09-03,2021,0.005116959064327631,0.004330218910985862,0.0017071569271174258,False
2021-09-23,2021,-0.006841320986374244,-0.00793424154323239,-0.0023837583029783227,True
2021-10-11,2021,-0.006359336228287549,-0.006994063553241147,-0.002068965517241339,True
2021-10-14,2021,0.007889546351085075,0.007352357711534996,0.002710101286613753,False
2021-10-18,2021,0.021701739003361364,0.021460141959264736,0.00736566115255699,False
2021-10-21,2021,-0.007433652910935118,-0.008194608857502094,-0.0024709702843170867,True
2021-10-26,2021,-0.004124534326769402,-0.004769172787309905,-0.001324811947394977,True
2021-10-27,2021,0.002078026545113465,0.0014073661304078396,0.0007352479880429197,True
2021-10-28,2021,-0.0031018569554799313,-0.0039303780653934025,-0.0010445500600615443,True
2021-10-29,2021,0.02666402011380198,0.025891464054017235,0.008819148658182785,False
2021-11-02,2021,-0.005164053151961667,-0.005995761122942511,-0.0017349286109005213,True
2021-11-16,2021,0.012666879300132106,0.011986531735437423,0.004244139046079232,False
2021-12-07,2021,-0.00402329910526622,-0.0048751591152827786,-0.0013602357742008575,True
2021-12-22,2021,-0.007707249827683338,-0.008506948027572214,-0.002575610751262336,True
2021-12-23,2021,0.004351767905711901,0.003665630717586322,0.0014863332913466198,False
2021-12-27,2021,0.007376743570176814,0.00704945347511945,0.0026096681993288406,False
2022-01-14,2022,-0.005144830502502029,-0.005550874829255181,-0.0015861394512871607,True
2022-01-20,2022,-0.012355962384659858,-0.013120846273067954,-0.004123932196127833,True
2022-02-15,2022,-0.006026231832683249,-0.006541426627576818,-0.0019174832679111908,True
2022-02-28,2022,-0.015260545905707246,-0.015435172286889598,-0.004902384866049547,True
2022-03-09,2022,-0.016107966913365135,-0.01692390313798284,-0.005403782647853572,True
2022-03-15,2022,-0.004396910279263144,-0.0048672902544491855,-0.0013576056772600653,True
2022-03-18,2022,0.03703003157010065,0.03813570155245074,0.012813675607892927,False
2022-03-22,2022,0.0061338625293163584,0.006129943318298326,0.0023046655424394658,False
2022-03-28,2022,-0.010680167018904285,-0.011112598809495089,-0.003449417738285776,True
2022-04-04,2022,0.01323794380864296,0.013490975167154274,0.004741144414168952,False
2022-04-13,2022,0.030875076671437407,0.03143660111025128,0.010632091707260205,False
2022-04-19,2022,0.015805940433139654,0.016039784863307285,0.005582044423770194,False
2022-05-25,2022,-0.015256084271703663,-0.015135095966776846,-0.004801381692573381,True
2022-05-26,2022,0.016418160495895284,0.01735290444085216,0.006014718773845518,False
2022-06-06,2022,-0.00824742268041223,-0.008697455602414061,-0.002639445745260982,True
2022-06-21,2022,-0.012449599203225747,-0.013250002983820374,-0.004167343623070585,True
2022-06-22,2022,-0.021734363100625598,-0.022107883037296248,-0.007153680797829187,True
2022-06-23,2022,-0.015660788587279817,-0.016590836391494255,-0.005291563384490994,True
2022-06-24,2022,-0.008200036771465413,-0.008447873793359073,-0.002555817904572044,True
2022-07-07,2022,0.023884601249540616,0.024725860731593354,0.00843723313407363,False
2022-07-08,2022,-0.011652298850574727,-0.01163799765028537,-0.003625796394198022,True
2022-07-13,2022,-0.00045344321116669306,-0.0004855785377964932,0.00010479617144665276,False
2022-07-15,2022,-0.0007572889057176901,-0.0009322880736456256,-4.409796915083586e-05,True
2022-07-18,2022,-0.0018080115481776682,-0.0022216519181863285,-0.00047410871628039697,True
2022-07-20,2022,-0.016758208715872303,-0.017628696213787463,-0.005641330166270664,True
2022-08-03,2022,0.02705814622913083,0.02865912059160172,0.009724828017511067,False
2022-08-12,2022,0.030817268531089015,0.031765835652784034,0.010739528195086168,False
2022-08-24,2022,-0.0030384380719952198,-0.003272892163591922,-0.0008249777890596555,True
2022-08-25,2022,-0.00895827167801111,-0.009655606454203025,-0.002960625470987188,True
2022-09-09,2022,-0.01292711664702928,-0.01300662367995018,-0.00408554349411705,True
2022-09-19,2022,-0.011725949878738984,-0.011757553708267232,-0.0036659406009059703,True
2022-09-28,2022,0.04690676124654769,0.04857446658262234,0.016194478660966682,False
2022-10-03,2022,-0.011244860553822011,-0.010828946614360712,-0.003354220420199172,True
2022-10-04,2022,-0.011889035667107084,-0.012432069168721504,-0.003892488194956356,True
2022-10-19,2022,-0.003286908077994477,-0.0029992774590801067,-0.0007336305685544664,True
2022-10-20,2022,-0.019084679393049697,-0.0191884921245695,-0.0061674566987303114,True
2022-10-25,2022,0.00022634676324129188,0.0009556300304442107,0.0005848678730304702,True
2022-10-28,2022,0.025324303475170007,0.027646706938771495,0.009393717412849778,False
2022-11-04,2022,-0.01249305941143819,-0.012418171617310047,-0.0038878194239988506,True
2022-11-07,2022,-0.0052243767313021605,-0.005205777654797105,-0.0014707546102501468,True
2022-11-08,2022,-0.0005241090146753669,0.0001995926845598468,0.0003330866025168522,True
2022-11-10,2022,0.04191587648918049,0.047299779576893596,0.015782850979687346,False
2022-11-17,2022,-0.002530577815267887,-0.0023920183805580023,-0.0005309546564722378,True
2022-11-23,2022,-0.014180543382997457,-0.01434793717068048,-0.004536528022681008,True
2022-12-09,2022,-0.012238944200046564,-0.01201386875247854,-0.003752016270425651,True
2022-12-20,2022,-0.005202628696604705,-0.004878618114905286,-0.001361391918528465,True
2022-12-29,2022,0.0014417531718569077,0.0014528433698223439,0.00075038457209331,False
2023-01-06,2023,0.03234566022718588,0.03451242538473034,0.011634912267490138,False
2023-01-09,2023,-0.008002133902374031,-0.007771661568580978,-0.0023293086556467335,True
2023-01-13,2023,-0.008708524757529368,-0.008751536806962923,-0.002657568683785305,True
2023-01-20,2023,0.050218902910120766,0.052808894175263486,0.01755949093057696,False
2023-01-31,2023,0.012614292055037613,0.01314124297991417,0.004625651351728655,False
2023-02-03,2023,-0.019813084112149548,-0.019881497891723197,-0.006401389648406086,True
2023-02-13,2023,-0.0038294035107584445,-0.003565157428349152,-0.0009225700164743333,True
2023-02-28,2023,-0.0006115135409783257,-0.0003917395348599133,0.0001360683062896495,True
2023-03-02,2023,-0.008878504672897414,-0.008135276699457883,-0.0024510951921752344,True
2023-03-14,2023,-0.003635559486952822,-0.0035807515366019552,-0.0009277776840969088,True
2023-03-20,2023,-0.009149847094801378,-0.009049540850953974,-0.0027574434559957117,True
2023-03-23,2023,-0.014002968266736304,-0.015079603786624296,-0.004782705736058435,True
2023-03-31,2023,0.027949519930171585,0.02845205545313281,0.009657124882038515,False
2023-04-19,2023,0.00754142277839942,0.007624263339667614,0.0028002391215431466,False
2023-04-20,2023,-0.004012663819761508,-0.004008049130883129,-0.0010704952614842833,True
2023-04-27,2023,0.03148591625357078,0.03280183119745996,0.011077447453133882,False
2023-05-05,2023,0.012312628069633957,0.013080876214958704,0.004605713574407311,False
2023-05-09,2023,-0.0034827463536110104,-0.003310303472362696,-0.0008374689826302628,True
2023-05-16,2023,-0.002541511352084136,-0.0028106007499149924,-0.0006706499207415062,True
2023-05-17,2023,-0.008348528306465486,-0.008266959483990899,-0.002495207376076447,True
2023-05-22,2023,-0.0019152017190101622,-0.0023978219250702973,-0.0005328912309785494,True
2023-05-25,2023,0.008746084421424882,0.008975970944521317,0.003248095434949416,False
2023-05-26,2023,0.01567521555592899,0.01630602066326339,0.005669799506336837,False
2023-06-05,2023,-0.006706499858501136,-0.00684380127554216,-0.0020186727226849666,True
2023-06-15,2023,0.022327353158024144,0.02227191084691618,0.007632237701349576,False
2023-06-28,2023,-0.011286681715575564,-0.011752386887435273,-0.0036642056330324912,True
2023-06-30,2023,-0.003904868524710725,-0.00421111136578931,-0.001138332430969169,True
2023-07-05,2023,-0.006145904050011475,-0.006321064310699653,-0.001843752102819507,True
2023-07-12,2023,-0.0014231442697654195,-0.0017646301585595207,-0.00032164683177871023,True
2023-07-13,2023,-0.0036888358468047944,-0.004060261960850386,-0.001087937164995001,True
2023-07-17,2023,-0.0031710384477182663,-0.003517817953175272,-0.0009067612852355911,True
2023-07-31,2023,-0.0025998061161539576,-0.002625823636016466,-0.0006089786583975965,True
2023-08-23,2023,0.0032815852581096205,0.0033578548028413654,0.001384035163881192,False
2023-08-29,2023,0.019230769230769384,0.01932954442272408,0.006665322905748727,False
2023-08-31,2023,-0.0036206291661792234,-0.004018967333756262,-0.0010741424802110933,True
2023-09-22,2023,-0.00778263244128885,-0.008166401929975508,-0.0024615214261987095,True
2023-10-06,2023,0.04333053925677577,0.04400626695463807,0.014717747544723547,False
2023-10-12,2023,-0.0015136187850181004,-0.0017667802859080198,-0.00032236400268637055,True
2023-10-24,2023,-0.007555933163409745,-0.007971220881235119,-0.0023961438800813584,True
2023-11-03,2023,-0.006720430107526654,-0.007335926962710548,-0.0021834061135369565,True
2023-11-07,2023,-0.009932599306837875,-0.010264924459341218,-0.0031649813587962816,True
2023-11-10,2023,0.039040571574381344,0.040155843970999826,0.013469700542324992,False
2023-11-14,2023,-0.0053598881900768225,-0.006009942841035598,-0.001739672318437968,True
2023-11-15,2023,-0.004511932572946575,-0.0050448454392665095,-0.0014169552937568497,True
2023-11-20,2023,0.013393870601589253,0.01327301708960973,0.00466917061123695,False
2023-11-27,2023,-0.004512425535949327,-0.0047581846217704445,-0.0013211395148980953,True
2023-11-28,2023,-0.0010209869540555028,-0.0016398871492278914,-0.00028004079860433073,True
2023-12-05,2023,-0.012493668361979404,-0.01278834948629668,-0.00401219265633268,True
2023-12-08,2023,-0.01188706617564994,-0.012197023275202312,-0.0038135323002359556,True
2023-12-15,2023,-0.003930659141302195,-0.004342606423318384,-0.001182266009852273,True
2023-12-19,2023,-0.002951819075712958,-0.003366566420838301,-0.0008562551038212574,True
2023-12-20,2023,-0.003547710043230179,-0.0037999226882897467,-0.0010009758477675934,True
2023-12-26,2023,-0.001583030541097874,-0.001898104835628555,-0.0003661690085871028,True
2024-01-04,2024,-0.0042943164217323915,-0.0045234804475208,-0.0012427038222556641,True
2024-01-05,2024,-0.008326216908625006,-0.008893081422171689,-0.0027050042578770084,True
2024-01-08,2024,0.02560235269404476,0.02626701343906537,0.008942137644157633,False
2024-01-09,2024,0.014166063488781022,0.013796948908581763,0.004842165228052364,False
2024-01-16,2024,-0.0051648788239966326,-0.005270744762324786,-0.0014924746264661781,True
2024-01-19,2024,0.03715345122646907,0.0376957923204734,0.01267070590498176,False
2024-01-24,2024,-0.00809577710056586,-0.008618463585938629,-0.0026129762265824086,True
2024-02-02,2024,0.016675522493800887,0.016650917988399485,0.005783459773344601,False
2024-02-07,2024,-0.0020657600275434396,-0.00253759894381309,-0.0005795354443878242,True
2024-02-08,2024,-0.005494141113213891,-0.005907471840496647,-0.0017053973402725298,True
2024-02-09,2024,0.006765786835950527,0.006547264832118449,0.0024431146075589716,False
2024-02-26,2024,-0.002918612408272181,-0.0034371053569412827,-0.0008798089557696676,True
2024-02-27,2024,-0.0035744112243193404,-0.004190988714922272,-0.001131609628969188,True
