year,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25
2018,20.901639344262296,4.098360655737705,3.6885245901639343,4.918032786885246,4.098360655737705,3.278688524590164,1.639344262295082,3.278688524590164,2.459016393442623,0.4098360655737705,3.6885245901639343,2.459016393442623,0.819672131147541,2.0491803278688523,1.2295081967213115,2.8688524590163933,0.819672131147541,1.2295081967213115,0.819672131147541,2.0491803278688523,2.0491803278688523,2.0491803278688523,3.6885245901639343,2.459016393442623,4.508196721311475,18.442622950819672
2019,25.910931174089068,5.263157894736842,4.8582995951417,2.42914979757085,2.0242914979757085,2.0242914979757085,5.668016194331984,1.214574898785425,1.6194331983805668,1.214574898785425,2.834008097165992,2.0242914979757085,2.834008097165992,0.4048582995951417,0.4048582995951417,0.8097165991902834,1.214574898785425,2.0242914979757085,2.42914979757085,0.8097165991902834,2.834008097165992,2.0242914979757085,2.42914979757085,3.2388663967611335,6.0728744939271255,15.384615384615385
2020,17.142857142857142,4.489795918367347,3.6734693877551026,3.2653061224489797,3.6734693877551026,1.6326530612244898,2.4489795918367347,4.081632653061225,3.2653061224489797,0.40816326530612246,2.0408163265306123,0.0,0.8163265306122449,1.6326530612244898,2.4489795918367347,0.40816326530612246,2.4489795918367347,2.4489795918367347,2.4489795918367347,0.40816326530612246,3.6734693877551026,1.6326530612244898,2.0408163265306123,3.2653061224489797,5.3061224489795915,24.897959183673468
2021,21.285140562248998,6.827309236947792,4.417670682730924,4.819277108433735,4.016064257028113,3.2128514056224895,2.0080321285140563,0.8032128514056224,1.6064257028112447,1.2048192771084338,3.2128514056224895,0.4016064257028112,0.8032128514056224,1.2048192771084338,0.8032128514056224,0.8032128514056224,1.2048192771084338,2.0080321285140563,0.8032128514056224,2.0080321285140563,2.4096385542168677,2.8112449799196786,1.6064257028112447,4.016064257028113,4.819277108433735,20.883534136546185
2022,24.193548387096776,7.258064516129033,4.838709677419355,4.435483870967742,4.838709677419355,2.0161290322580645,2.4193548387096775,2.0161290322580645,1.6129032258064515,1.2096774193548387,1.2096774193548387,0.8064516129032258,1.2096774193548387,0.4032258064516129,1.6129032258064515,0.4032258064516129,0.8064516129032258,0.8064516129032258,2.0161290322580645,0.4032258064516129,1.2096774193548387,2.4193548387096775,2.4193548387096775,4.032258064516129,6.048387096774194,19.35483870967742
2023,20.73170731707317,7.723577235772358,5.691056910569105,4.471544715447155,1.2195121951219512,0.8130081300813009,1.2195121951219512,2.4390243902439024,2.8455284552845526,2.4390243902439024,1.2195121951219512,2.0325203252032518,0.8130081300813009,2.0325203252032518,1.6260162601626018,1.2195121951219512,1.6260162601626018,1.6260162601626018,3.2520325203252036,1.2195121951219512,3.2520325203252036,4.0650406504065035,5.284552845528456,2.8455284552845526,5.284552845528456,13.008130081300814
2024,21.052631578947366,6.477732793522267,4.048582995951417,4.4534412955465585,2.0242914979757085,4.048582995951417,2.42914979757085,2.834008097165992,2.0242914979757085,1.6194331983805668,0.8097165991902834,3.2388663967611335,0.8097165991902834,1.6194331983805668,2.0242914979757085,2.0242914979757085,2.0242914979757085,3.2388663967611335,1.6194331983805668,2.42914979757085,2.42914979757085,3.2388663967611335,2.42914979757085,4.4534412955465585,2.42914979757085,14.17004048582996
2025+,23.481781376518217,7.28744939271255,5.668016194331984,3.643724696356275,2.42914979757085,3.2388663967611335,2.42914979757085,3.643724696356275,1.6194331983805668,1.6194331983805668,3.2388663967611335,0.8097165991902834,1.214574898785425,1.6194331983805668,1.214574898785425,0.8097165991902834,1.214574898785425,3.643724696356275,1.6194331983805668,1.214574898785425,2.834008097165992,1.6194331983805668,2.834008097165992,3.2388663967611335,2.834008097165992,14.979757085020243
