minute_index,2018,2019,2020,2021,2022,2023,2024,2025+
197,1.829114353156247,1.2315270935969735,2.546751073273512,1.509073303234132,3.5926203936137435,2.0827767741571357,1.8332225761352738,1.9876105608385153
198,2.1130199200192212,1.1833619312451304,2.5520857500804794,1.5922377479427041,3.1120431728098863,1.9451388828539695,1.6372454883417653,1.725278857571677
199,2.2238434330656975,1.5533578418680527,2.046035805627344,1.5518793258628705,2.936364251528434,1.9363648826314916,1.9455480252406065,1.7708831394203095
200,2.153118454475411,1.5878476724795476,2.585410895660223,1.6395234451849205,3.5492106971873882,2.237264136827899,2.3973423747392086,2.310278348708339
201,2.1532750312869275,1.4637002341921779,2.202392387196106,1.524111443028664,2.9808034374090298,2.3239571645233825,1.7840815325254056,1.9579345825304628
202,1.8376394296398813,1.4972301242699437,2.5171988556182967,1.7047247983836833,3.2188847767888884,2.1963905154165353,1.9768489028493264,1.672604412330525
203,2.0909361078069733,1.165637020630328,2.446635875671399,1.752423061887054,2.936264728984339,1.981418763510323,1.7539263001031813,1.5912049761324099
204,1.7858781830182302,1.1909866133108515,2.025339244322577,1.4694213418753321,2.7932015798581844,1.7258174442624785,1.7105295310693158,1.3499102309688649
205,2.2977956159586643,1.252112940588468,2.602133749673996,1.6558041218961428,3.071107751820845,1.947150595299485,1.6375009552094255,1.9112088227224433
206,1.7257800959152858,1.5528754076288287,2.4983760555641332,1.5977503674835525,3.4019745717567274,2.087171846236191,1.620708017875394,1.68115259822188
207,1.902002306428674,1.4740629018950013,2.1270259922567814,1.5826270989194313,2.675888197832821,1.9675691921300364,1.6226018898546357,1.61697173533204
208,1.8423052657823291,1.0576656309679855,2.1974211362252305,1.5593528685597935,3.0656317170418834,1.790259387725035,1.6966046699051773,1.62959341644342
209,1.7382237456220473,1.0786322942513138,2.109882690521925,1.470891065808999,2.6927160117862226,1.7956929334550509,1.6744108166943938,1.4453651956070068
210,2.5046466538392043,1.8429782528561756,3.0959752321990663,2.1658294088644503,3.863424283559458,2.224169076696647,2.1393425087345985,2.4737371571803557
211,2.229486441699402,1.6412708609525595,2.9617928719516406,1.938499123691484,4.569302554698895,2.57412895363629,2.285144483453738,2.060354655715191
212,1.8587975837547344,1.5948963317380382,2.785992885001587,1.8620983187900286,4.264592486201146,2.560791596915024,2.211892225332246,1.6664722449055702
213,2.0272720188091453,1.4700956044144675,2.84102439222389,1.706103914852486,3.3612496813428816,2.254343279274318,1.984106783186057,1.7697813471517776
214,1.9073684081183373,1.4673514306673408,2.463923607707308,1.6010246557796037,3.1966200768174247,2.2535465857354,1.698465719300879,1.5506280043431353
215,2.433168957355347,1.3265062478451384,2.5086285972164557,1.8868436770358432,3.762465006220128,2.4006093987544164,1.8646519319842625,1.984750500323429
216,2.37342129778495,1.409716371805203,2.6685346409172084,2.0911127707246013,4.129317690524936,2.4857135487965643,2.0630304935542743,1.7960917044512748
217,1.6934981263183602,1.1616425625826654,2.1315144410105624,1.7694810130430838,4.08112088977064,2.373803884672121,1.8670649738616873,1.5667468205260437
218,1.7791690928459225,1.1865915158715268,2.217786648923692,1.4753618988971873,3.1332735943878642,2.160998888248722,1.8664299563164732,1.8230634094607012
219,1.9715180694013235,1.2676597895688868,1.9611047556788996,1.4377205594040543,2.9826815385514127,1.6318827230743516,1.485415916455679,1.6073101385438715
220,1.8067600562143848,1.5369639838103133,2.287506944217421,1.9372540324824605,3.5283392312962514,2.1676195908448825,2.060538624797381,1.917001502929061
221,1.7464808677392085,1.183259656788449,2.323633212402143,1.774412965043215,3.559421202184443,2.1204611349689984,2.0123153700657426,1.6492912387922054
222,2.2305262915167656,1.1193821010790916,2.314585193268215,1.6381805274945371,3.3592584063363295,2.1361740418990305,1.8204988166758973,1.896617124728106
223,1.898948065299777,1.1229015776748064,2.1734405564011183,1.5832805573157138,3.6758566384437197,1.8892745648041442,1.8318000488481978,1.390748048606394
224,1.816976707407214,1.0788650339854655,2.2700616700088716,1.6378674965200624,2.847941765226625,1.7298296494761,1.608137174101687,1.4796083073287392
225,2.28362687508199,1.1671335200758026,2.3848460070863275,1.8017268859238378,3.522295609875159,2.4318353482150057,1.8591161761705166,1.8692420668475762
226,2.206671247713121,1.490609162277945,2.3916842976734465,1.5773617048131516,3.5718491833658383,1.9568483912174583,1.7696671275579945,1.8280837498130253
227,2.2205131273844714,1.1864507326320162,2.268228307488185,1.7647058823522244,2.70166205577016,2.18541949613571,1.6805663508612234,1.4789253142710734
228,1.8036810318239338,1.0770639237445145,2.360677452928339,1.91155855741032,3.220880396371806,2.00388415564412,1.8129898668939326,1.8230029830967887
229,1.8022928113980985,1.0368603867483284,2.0370747606446304,1.45976877262477,2.9682064058117463,1.8399174149791309,1.5343759221009279,1.4194212309948107
230,2.144093609803832,1.5951507417444333,2.5866528711859793,1.8137282515096054,3.3157781830917,2.155548136842378,1.8518947197843083,1.9328962840070574
231,2.0861531267618583,1.4246965670272616,2.141969755387052,1.6994453628316197,3.5959794099549303,2.292339159820078,1.7979548263835632,1.6623445707830697
232,1.8069023670430617,1.135976371692271,2.414792327860571,1.5932969809806519,3.0191698551862434,2.1210897977907983,1.8826855758002914,1.8573774002428323
233,1.9496250905332024,1.0630946685796783,2.134168030163419,1.5665387326713187,3.473120994873513,2.034211148519427,1.8280282430360728,1.8634949442575266
234,1.7845474496053226,1.16002552056238,2.3570755121282705,1.4995651261140441,3.013655438283136,2.1749638019075146,1.6215668389585325,1.4932554628255268
235,2.20933890642927,1.1086350974931491,2.5213677639590593,1.6396429222076403,2.8543135590708424,1.98352681237135,1.9781278833441718,1.7511483492060886
236,1.7232114945275878,1.0891466535956074,2.5007144898536726,1.6553256492146673,3.2485567893281164,2.2427269498870306,1.8714222809346204,1.6948318293685816
237,1.7709555762657203,1.0966114705546204,2.0072260136494435,1.3705915424466752,3.237881187621028,1.8577502169297988,1.5631017375350442,1.4803007458519257
238,1.8506559202696726,1.2177301509996852,2.0620257340819848,1.4879181049853862,3.2007422818064457,1.7699359555722882,1.7984533301362848,1.5415878354696488
239,1.6974901118294028,1.0826611811842746,2.23049985501822,1.3632150062714565,2.8441900531117614,1.8413143701101475,1.7657705381179944,1.481383941799308
240,2.363651102094133,1.5581987222768046,2.8235294117651133,1.807151155287512,4.006054637633039,3.082170811258833,2.201339598120189,2.2089767312383213
241,1.8450758166782544,1.1666569445245578,2.501250625313034,1.8442332245705018,3.7123046924530945,2.0326259090514,1.702642880115901,1.7470364248362014
242,2.1317334953341316,1.2606277926396903,2.228660574994379,1.552650374186948,3.3900877411369157,1.9504726638747139,1.688128306180925,1.8972713787990259
243,1.867580360315757,1.178517810480617,2.462953080744068,1.5687274814268903,3.00589454644562,1.889077223989899,1.582135430793219,1.6134670718259692
244,1.8701939225090891,1.0601643254715132,2.1781746896087917,1.3693377882462165,3.2946321475779694,2.043689825766415,1.5126457182035313,1.3844279543695492
245,2.1444405464898786,1.530299938787838,2.4634239944365532,1.8123055547170086,3.2811204646299164,2.1624627960264986,1.7970516238419165,1.9325538699388467
246,1.918825623810072,1.163264119118379,2.6884817759342816,1.553615262717134,3.207395863474849,2.1108363549693365,1.6210082671430648,1.6696518017056405
247,1.6298147876836477,1.2232415902146965,2.498022398933486,1.3693752909926804,3.497127984309345,2.101573899589426,1.9811395514690577,1.635663410209931
248,1.8475212156465748,1.1155111829985742,2.187705097353998,1.4711940210676566,3.2963295452675956,2.165269110591117,1.79488905342029,1.4471780028935122
249,1.6944171598298752,1.0467367980315778,2.2999080036800734,1.3094337426511338,3.1360552151216137,1.8573326302029347,1.7248109932843647,1.3648849231406857
250,1.8642532170359827,1.3148206584623345,2.6093763590495644,1.666666666666483,3.7031485450217394,2.1861852052695863,1.8895019272924252,1.8086956521734532
251,2.0082102324581186,1.2349643095321827,2.357378595003734,1.4646006034158,3.2017483839336114,2.111914272828752,1.7560290330143058,1.732283464566109
252,1.833193274945466,1.4001162773147335,2.328722462856536,1.4944109032222208,2.75517270329817,1.93254566997203,1.7263268159295464,1.536719508250517
253,1.6643082553413624,1.0688899577793176,1.938360147315521,1.3006156247286071,2.4029174203421544,1.9585990625858862,1.8759379689836653,1.482424548950867
254,2.211890608422862,1.1474469305805535,1.9228978489627124,1.3878865263983187,2.585362796730939,1.6736981366299863,1.4273188834290629,1.4086987145622842
255,2.2052372043301904,1.397680640344845,2.8983660204617845,1.5065239990530443,3.2385989844130325,1.9176706543416744,1.632191162228569,1.6083893588958453
256,1.8712965199579878,1.235025318020444,2.132287091134444,1.5370927164504167,3.28458290642597,1.8371923890547759,1.7731282415001104,1.6047500601779063
257,1.8076248451054377,1.0621913006525485,2.0899369535687384,1.5326061968379268,3.07212899810394,2.0452104756696343,1.717347499541333,1.4512617915030113
258,2.131845978165514,1.2319063751164983,2.2662889518421103,1.3917109694649987,2.858940138759647,1.9905273932530054,1.664949862305587,1.7379214459500858
259,1.813679481913466,1.1748810432954393,1.886383865159491,1.313983706601185,3.141372005761589,1.8801082806985114,1.576723358631682,1.251256430199188
260,2.274131228117704,1.153469058192691,2.3552687361627633,1.5539532570874037,3.680332589558466,1.6078802988489516,1.8750647877641136,1.7780076615969698
261,1.8084831613179864,1.2534762721205794,2.656606981561449,1.376424599460746,3.3676438946961262,2.05828503642258,2.0335766093504404,1.8680161668305217
262,1.9080576552243933,1.150880423523848,2.2353504710226346,1.5839122979977027,2.9207914976059346,2.0415601990353416,1.7579119206145855,1.475047119561257
263,1.736484208130773,1.1882129277551723,2.1437287688397255,1.54827522140355,3.1219700705997777,1.956851460558906,1.3990830624854844,1.444437311419744
264,1.7655514051062582,1.1464603038136012,1.8688095683061512,1.479508803077234,2.5376158722106856,1.8438594549619047,1.6095931753268289,1.283346968895538
265,2.174427204974516,1.1629259216172638,2.513916322499643,1.7627965721889183,3.241682363580023,2.1746755597168432,1.6017940092905025,1.8021113192312477
266,1.8338933896777654,1.3429289440791692,2.5049203793159336,1.273804216292973,3.110138435458154,2.137658147226551,1.6152106696210033,1.3357376611233818
267,1.8612222901603914,1.130186749904727,2.232142857143682,1.429796968830388,2.980731297164696,2.143225672760485,1.6552609948750074,1.2810658467832248
268,1.7931585399844074,1.0517458981906813,2.0537413198706833,1.4101587838788454,2.9355003323305873,1.901002453941758,1.4543037001635284,1.4958832640410424
269,2.102598400481881,1.1006866187945885,2.156294148263349,1.2427974592110758,2.4413457208105616,1.5633611487231303,1.4623548090586524,1.2924238116152065
270,2.7595800887575406,2.1492537313427817,3.7119524870088405,2.5027808676303387,4.627073369663504,2.7266271481585225,2.2116358280399595,2.259682740543001
271,2.472116706826455,1.9407558733408603,3.4239539820590803,2.147996701155064,4.384622855799769,2.469524323871486,1.949359960145003,1.6875467088794949
272,2.5351133269546633,1.681122212239261,2.524250838411568,2.1120598618118436,3.7238866460859166,2.4227477808913545,1.758174330654949,1.7657208242427558
273,1.9339553715530533,1.3095095468806939,2.832923596474135,1.8938796123868507,4.039354809048934,2.164807634949528,1.5821220211609255,1.590128482381603
274,1.9399874187064903,1.3951282122826036,2.7011209652005874,1.6692168590903833,3.4244812278688697,2.1514171539277482,1.770089510209072,1.4127286854570542
275,1.9234402053380784,1.5721622471431829,2.8893383415196094,2.0870621122326405,3.9321838989092583,2.391791642790686,2.0245647185856974,1.8918363150322026
276,2.165208151387321,1.2479720454250387,2.611136497159272,1.5712484237062618,4.087678666426231,2.4568958028314825,1.9267431955527492,1.6209790713572758
277,2.2039786088512425,1.2924572196659767,2.5626092020969438,1.636348760465367,3.772269404582196,2.230863068528599,1.8186364773020713,1.4194751997398392
278,1.9174522976839192,1.432870038686751,2.481800132363432,1.7171300659746258,3.7357474416910286,2.076279697417749,1.8547140649149974,1.1346138260803773
279,1.95845763924396,1.5609553046469493,2.1359185597202845,1.4531193041111834,3.474480676581848,2.089644801962498,1.3771575468224384,1.5147166682605295
280,2.5025218437013663,1.5960842732498648,3.0544433336354704,1.6435456014263217,3.749278191885752,2.4419635004302442,1.8315391033596473,1.7697406525507553
281,2.004409079385816,1.4635574202359614,2.593553167840046,1.6339869281045694,3.4352611508781106,2.265267725091169,1.781225879232684,1.5093401519994387
282,2.22668805465287,1.2340499049789955,2.843736669984054,1.5040308025515703,3.5888219190727266,2.1281896686436985,2.0358306188916764,1.6049303460219377
283,2.303110840259359,1.1860477653780066,2.2937383228405217,1.4518845461408691,3.52039392481851,2.2399268274547746,1.824526193354714,1.6383505087080863
284,1.8781543224288821,1.18005239432728,2.2848097836969394,1.538420801779905,2.9138686025442784,1.847454173730112,1.7763461743425246,1.472491355459793
285,2.3707223399527244,1.4988009592320495,2.702389684594575,1.9573596723687636,3.9139280407929355,2.288281666084635,2.019770345323968,1.7117859633564159
286,2.2181769889401126,1.440664978812345,2.865329512893311,1.6550752515698264,3.7672089237089645,2.1374696585074737,1.9389990886709008,1.7820547090796612
287,2.0011137066622275,1.070893124865968,2.3190574153719723,1.2733176290813386,3.520895814372871,1.8557035587285498,1.6819089666764153,1.4984330112310928
288,2.3645635146302135,1.2987687672094683,2.2955403910773775,1.405020606970453,3.425127717715526,2.187827025200706,1.68367883826126,1.6009221311485966
289,2.3599055547701697,1.2392341532918572,2.0978531968940395,1.4852220406957883,3.000845002751884,2.06393467982513,1.7547964436126495,1.4907400537356175
290,2.4069622235028953,1.599317624481067,2.696966318016525,1.8344296234173996,3.8904951623591755,2.2992994745374418,1.9473438230255269,1.654746423928044
291,2.3658542468446564,1.3936893745114531,2.5934570782870647,1.785222593051472,3.230520239515533,2.1741698338101356,1.8878165042357509,1.739009460210994
292,2.1560474198645263,1.4911332067435445,2.0346334546039735,1.4967005952981616,3.1034334910573502,2.3582340633054866,2.1089361375792315,1.7163846074641498
293,2.1961066718839684,1.1812651349596415,2.398245854460246,1.3908979637256014,3.499321750944917,1.840931006478197,1.9783062991340916,1.5148679837118095
294,2.0728332613756395,1.1665208515609926,2.3141005862381547,1.5001950253523688,2.8991704809899765,1.7225794844133446,1.6703694561015503,1.477201851426413
295,2.2093389942973163,1.3417482482724896,2.6726424210021804,1.6694490818025542,3.5387716529255986,2.388396424256034,1.9721920915094504,1.446131597975242
296,1.8584503799218277,1.1505493873331663,2.5899187413003233,1.481018282345481,3.5244315418386796,2.1701937544382766,1.7132455294999183,1.5398829688928473
297,1.8775150169619836,1.152390780873036,2.1289773167154635,1.4425851125221545,3.244153796801985,2.040611085586397,1.805543017061595,1.544136570301724
298,1.967573683873125,1.1106175033326338,2.1054847878709815,1.5364846704080115,3.1547955517108317,1.8506933649475865,1.7327644090192607,1.268016399679217
299,1.7893514739669714,1.1581002776572813,1.8177875069558258,1.317523056654224,2.9295851512201043,1.7994120374503764,1.508100654947775,1.2163045626611968
300,2.1922878775415544,1.532664595957911,3.2571056330765735,2.1807363738091112,4.182962963525383,2.6075471185438293,2.0527979636253413,1.8548942710250316
301,2.4078504054469985,1.512325452437402,2.620740051815229,1.6530973773720703,4.1384536287880636,2.586585966914967,1.9728055002077305,1.7686024824747903
302,2.2116554511297792,1.4899428855219554,2.3940627244434243,1.5904572564617858,3.6540392823153356,2.2268369681122113,1.7638555219301466,1.4914478159178124
303,2.285241796127213,1.5507883173948578,2.573520810424945,1.4558583740975628,3.132303616787402,2.2428445070443725,1.8301191865111033,1.3892554979788585
304,1.8271014503878913,1.2766500702166006,2.2801956479678864,1.361989594399482,3.5507985408084197,2.2979771182718434,1.4230823964711536,1.1433798307802778
305,2.2244605996168954,1.4309933279943454,3.055111527550114,1.382626174826207,3.464243936952549,2.4920872128286753,1.8140406748234916,1.5678896205706394
306,2.0430241517555014,1.471381627347057,2.553905651427879,1.5480355428965087,3.6731071915624414,2.0524431419388645,1.6523804606005665,1.546626725710265
307,1.8655030766601133,1.2467895169931964,2.6132859457483892,1.740006960027074,3.118707314382352,2.1889204243469296,1.795856062137835,1.5212364609962226
308,2.0866195722657466,1.1375917183320539,2.039345374373891,1.4175237435209986,3.4886820244828254,2.193743283701588,1.6425755584770219,1.4201771671007446
309,1.7792018286288958,1.1142682043574492,2.2937533450573255,1.3580313976868652,3.002771090545586,1.5652308518343538,1.557293632490353,1.3621426503895862
310,2.2483667044265188,1.4960355059101538,2.714542778804452,1.9470404984422984,3.5580330463635956,2.389609786532798,1.7583963425371607,1.6059355377473494
311,1.817820444961482,1.4680957535184724,2.9102550110948755,1.5820386510045914,3.3160754626898603,1.951955529665983,1.6102056811040377,1.6066725810848226
312,1.7785156886368503,1.4317212152448189,2.5968507282980724,1.5472690700901737,3.8253656802983427,2.234682838753166,1.991159588909941,1.241553005446594
313,2.3781321782256892,1.178831823197557,2.322957456695196,1.3038942976351109,3.029868666634128,2.2168577574332993,1.7879524230113297,1.5418879561401866
314,2.266072889680615,1.4157621519594876,2.581089219650945,1.2063817595087123,3.528534184843446,1.8271196033270432,1.4052785923757138,1.2566549954429185
315,2.28652512473948,1.552312946290213,2.750614319093625,1.470804530079306,3.731297462301053,2.169101090642722,1.828278903945879,1.6291656861500137
316,2.1799251341841908,1.475143826523695,2.2338049143710847,1.8508725542043525,3.8515285099227636,1.795219922032243,1.7351672122800643,1.4478065730427758
317,2.2448032983157784,1.4854426619137495,2.5874058022568036,1.3188371804695453,3.5752865130528333,2.1964618562370086,1.5369414864419007,1.368675578266032
318,2.298190243515408,1.4878738282986248,2.4377361556904287,1.4942099364967376,3.320922095803036,2.0911080371421864,1.4915926581382521,1.5798065614636148
319,1.8648032773505019,1.2180200222466908,2.5879917184257195,1.4473493769817658,3.296734507619581,1.793558654026861,1.611603545529361,1.343815091043865
320,2.1081353749996534,1.6247833622173857,2.8045574057833367,1.638999789872475,4.027614027455884,2.025167895142177,1.896544049504456,1.6541083015986224
321,2.147017249616301,1.3460037149704007,2.5576537789340215,1.7435922983044527,3.8538499803009163,2.3005382705232336,1.9403017287888957,1.6735067936390902
322,2.370791877791545,1.4858105096338114,2.3812709030113233,1.7264987795440057,3.6710420344543415,2.06387847740519,1.5698397555874433,1.59670440211368
323,2.0812590424806876,1.2731779913532915,2.3218017181325656,1.5179793455266655,3.443795876016398,1.7825899487255992,1.614777597475081,1.3853533516883232
324,2.242366544301655,1.1745360582571251,2.5635547959834692,1.5975820379976469,2.955759203226438,1.7951134934157675,1.568100358422253,1.3076382418797383
325,2.2022847802788403,1.5280395252892376,2.8170336635513493,2.0033388981643974,3.585617678192876,2.209790738996742,1.842638658557938,1.6949727109394352
326,2.148458877720416,1.1921793037683592,2.786291446086331,1.6982734220216678,3.810526462986741,1.9605691495583333,1.6453167234686816,1.4342172361048178
327,2.0001343070186195,1.2937614821328935,2.641928864568488,1.2958403524665485,4.003466345710582,1.953204204208081,1.430293618847056,1.4821890285077188
328,2.019264500102702,1.1652974421716422,2.344779474459102,1.4595983185428096,3.232058223185952,1.7880538728298756,1.7469622267940466,1.4719244048699842
329,1.9442976244521404,1.240463933509517,2.6183661020118265,1.3840064217884862,3.3241571527720115,1.5265832718747152,1.5309832740095786,1.3222921935185372
330,2.966046184761373,2.119879166886385,3.789744950166707,2.48878799623542,4.7229460599396145,2.65079324152373,2.4966441680063234,2.285038375203774
331,2.2397317132338834,1.795117280996017,3.453597677457454,2.1734996060529532,4.8520462341405945,2.759323418793369,1.6962569263834215,1.767181826944908
332,2.4384871382138185,1.4857369255150132,3.438789546079679,1.8142689121891653,4.9840922836402735,2.436223712211638,1.88040616773133,1.4381361755155808
333,2.032233069466649,1.5637216575448143,2.577984016499668,1.8812652852817635,4.36472390174969,2.284250414621436,1.7258879942749772,1.3488197826905246
334,2.1029159751895232,1.5651085141898946,2.98475687643851,1.5190642564189005,3.9155014727776383,2.195757810796173,1.4809517813441087,1.3952381343185216
335,2.46170308443594,1.6150812942261616,3.2014537103775,1.7860283126713838,4.144372860560019,2.2491092360527043,1.8514708907635402,1.6170719726260607
336,2.281250436207971,1.3276686139140903,2.7178344295275547,1.8568289131426496,4.524305669216244,2.273922985318033,1.914316885804901,1.6457759217702872
337,2.1885496863388587,1.466777489854687,2.850202429149906,1.5049361907060188,3.9988634311316495,2.1583332735497507,1.5812776723600486,1.4428395081522716
338,2.2782516020153354,1.605565962001787,2.716863962739513,1.6643088957302155,3.9028382297157105,2.238924869930603,1.661716137340008,1.4271697440004782
339,2.255808886781896,1.4988009592331597,2.4902170046259275,1.6246392913954466,3.86580278758597,2.05521040858081,1.4641417423455483,1.15830135024253
340,2.3893049407319733,1.559656875487203,3.6498015420405316,2.1054293760025544,3.907142669167807,2.511119683108465,1.8687707641196205,1.4984447549937219
341,2.0560843741629364,1.3725171006051529,3.597122302159139,1.8028448943852027,3.7642033811635667,2.4263534892005056,1.7490932766439649,1.5584117323808044
342,2.355217643684182,1.4191707561206357,3.107399495047014,1.9055396760592203,3.8522993293838015,2.058847020871002,1.6386534950130205,1.3270155684941276
343,2.3429943021446853,1.5563747001356987,2.7919962773381712,1.6661103693826895,4.228631230980273,1.936871625538017,1.840857839753296,1.5343244530929834
344,2.266229923826857,1.110247585210944,2.725909772385293,1.8857250612858145,3.482119386079563,2.1913428131015156,1.7236178739188368,1.2861943118058772
345,2.27328500164381,1.5842002429111712,3.4564917127066774,1.8409425625920406,3.7184127038247805,2.787945122639801,2.1302550432611422,1.7632019747870764
346,2.0958853309244185,1.596508967058874,3.2931286549708894,1.7806999520586508,4.307584555260924,2.256033749075681,1.7488304318280523,1.609569147038581
347,2.2724865643547476,1.3347570742128223,2.8683822324204744,1.762913340217498,3.690381288825595,2.08745050565895,1.6604055540558882,1.4888388426070875
348,2.370162537619347,1.2540757461754204,2.5695617061893827,1.8335387297474526,3.8977740973061836,2.163729750639942,1.5079051383404263,1.445848713195197
349,1.8485199427237253,1.1699762813899284,2.677376171351664,1.5397386461013518,3.7360566877303603,1.9490009178535495,1.669727834363588,1.1241729299160674
350,2.4345346191206874,1.5842839036761536,3.5263694067855234,1.9909640860715783,4.240122715558625,2.7105542796368454,1.8721138245214597,1.5636549724229454
351,1.824597498530367,1.4328700386878612,3.3498343693016963,1.6916657268528645,3.96311163555485,2.116749174708721,1.6897000454441091,1.5611733924769666
352,2.138980783264466,1.4421272717535238,2.6414496275561916,1.7872036220656362,3.379231574918151,2.219397020253866,1.894497537153761,1.3557483731030384
353,1.8467489682993943,1.523189243132217,2.740415408546415,1.8586297609513025,3.4453249328297852,1.9181669573353766,1.7993522331960499,1.4237155416330083
354,2.122222482540126,1.2407574087935913,2.70489586150946,1.7161980492552686,3.284525837196073,2.0119186454825577,1.5976979817555748,1.341876614444626
355,2.0522761480401552,1.4162968558206757,3.100534842261915,1.8745146346033081,4.028278230017168,1.8496167189863133,1.9170265790102725,1.618908855431922
356,1.9257272730954789,1.4903870038251998,3.224705034334807,1.5826857278611328,3.9540981802616004,2.088791595878936,1.4804523351286125,1.0831889081464041
357,2.09994625991472,1.1717559935309207,2.6742734890339293,1.6452329375638008,3.442400784757771,2.0593552081138444,1.580446775797384,1.4336217157273623
358,2.2948325651367396,1.5824454056334591,3.0780806457120224,1.5843028469619824,3.5518563141750947,2.070013161071804,1.544258447093716,1.3512783092795022
359,2.2597824251119336,1.4900168868581254,2.2532672374953044,1.5179113539764977,3.2827111246647167,1.7434950880679256,1.5138735699293804,1.3852672750958028
360,2.988107391511119,2.4161722462356927,3.94414338376059,2.181892856225609,4.972370967554207,2.7387017027491467,1.9518467915091708,1.991469870720186
361,2.2307132068377644,1.8410555385095506,3.7807956020152744,2.1654666146364576,4.172033465617564,2.1639518775978805,1.6839623634412604,1.7640006759944704
362,2.192625312748553,1.848390873055994,3.0648665425203614,2.121847067871885,4.625243495048892,2.3126680326568394,1.8991420848557539,1.5369353509109285
363,2.215173010188254,1.4928854676932168,3.399433427760945,1.7216283473919791,3.8075974898460485,2.0155396947146853,1.8276941353878584,1.5435346944503436
364,2.2174555747678237,1.6224109026019562,3.1834742315450804,1.8975932192666356,3.486459901274608,1.7552464300502058,1.8416729353787353,1.3601958682041282
365,2.243824114687709,1.597784405624747,3.889399618131062,2.1834061135361793,3.639107469810554,2.2656044318392077,2.023024935697837,1.8001505580444999
366,2.3624840903124777,1.5955749388363305,2.8301696080212935,2.083535899324307,3.9267353630145774,2.0579254927688417,1.6494505267927728,1.5901060070677708
367,2.143623762829172,1.6327628788925796,3.375717339936246,1.9918334827206952,3.647095505671105,2.1241212940786847,1.7727996132066437,1.5293227514934227
368,1.767877701235876,1.3467650703014034,3.075219878221347,1.7123513218031405,3.439578212465211,2.0668168537046894,1.7818959372783993,1.6717376040642495
369,2.0855807315284247,1.3309199318567444,3.3013106203172438,1.8670882136939682,3.493592565917414,1.9607403207611007,1.7545178835498554,1.472958219973508
370,2.8905593765754523,1.8166404263042502,4.077698695137411,2.008569898233059,4.616680653238836,2.4551433648600796,1.884943074719203,1.9864589713458614
371,2.182930765629587,1.4987383571374302,3.0356031811318296,2.026974350979316,3.607800061723454,1.9200556191451001,1.984170726867518,1.7405614101717592
372,2.2263819601658907,1.2982629242075383,2.839967813699218,2.2147086181711906,4.137457406593326,2.27466767833695,1.8995727619264269,1.8277282998802047
373,2.180163041378691,1.3451029844468998,3.0831172128609197,2.039628735197585,3.432230634430322,1.9819206090015973,1.6274055087672767,1.1850347045871956
374,2.1084471857124587,1.5489467162332904,2.808271636456361,2.102165230186692,3.9836728465703075,2.1967915140269634,1.9445164635745193,1.5283158723233825
375,4.136382568091235,2.1220159151180695,3.9285714285708373,2.101944298478209,4.990701003264042,2.4753962758261583,2.3436218331818193,2.011198352427357
376,2.243785137722165,1.6124683168849963,3.298829874355258,1.8412815319457376,4.611748789394299,2.1920618213072673,1.7241973861159554,1.643682506287103
377,1.7880105549084035,1.622849724115527,3.0168512692319016,1.7653992138777497,3.828511435684523,2.276953923805447,1.8977732793512558,1.5096111912493715
378,2.095764933832678,1.6701461377888194,2.820576102668948,2.021952628539214,3.8561566167788497,2.2369555782353334,2.1335583437886996,1.4408529849685436
379,2.2241393238120466,1.9060066437948109,4.037141703672198,2.2540925868541617,3.6983129849904595,1.9831407244963462,1.9092286301281014,1.3382939428807639
380,6.165555432912084,2.621669288335182,7.369713984909376,4.4239398344181335,9.269887454800285,4.5446005601218475,4.002012440542657,4.366738885810406
381,2.394415267741312,1.9613886631730804,4.241653032781567,2.547770700636054,5.111363506020705,2.8488112353691752,2.6545316647708095,1.9844750823416746
382,1.9759832369481423,1.7262213015711847,4.053506282934993,2.368732727989764,4.141858554407851,2.6738539560777763,2.071823204419232,1.9665038838456717
383,2.374353823292319,1.762788860359965,3.6622583926759766,2.312606596709399,3.966924441985986,2.4267696365487534,2.233411841142674,2.1072040036873574
384,1.961799516959628,2.519949601007543,5.47863333001164,4.116155245441622,6.439986764359418,2.953905738079521,3.670555760291183,2.798729376862763
385,2.638351458972288,3.9288320143704425,4.368338284117534,3.298153034299034,5.004398942777821,4.265196736916166,3.553734556933641,2.6514649343756247
386,2.017459945991562,1.9800019800031432,2.7277686852156258,2.4009283589654373,4.4387249644955995,2.1838209382191165,2.1318472847997594,1.760028160451288
387,2.2035179816704,1.8674136321195078,3.3032735440829963,1.9015624504792328,3.3361217398059084,1.9863995453756056,2.0499134544316178,2.1547080370609706
388,2.378055638202481,1.6144656118821654,3.0789362275340793,2.3041162358872214,3.140240040180875,1.9767945992599234,2.087978446674299,1.871203615742001
389,4.600448944365176,3.716090672611916,4.747211013529373,4.0361167349112215,5.643707285080679,3.6250784827573934,3.9964267243408624,3.5696900859982783
