year,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25
2018,34.83606557377049,10.245901639344263,6.557377049180328,5.327868852459016,6.557377049180328,5.327868852459016,4.098360655737705,2.459016393442623,2.0491803278688523,1.639344262295082,1.639344262295082,0.819672131147541,0.819672131147541,1.639344262295082,2.459016393442623,1.2295081967213115,2.459016393442623,0.4098360655737705,1.639344262295082,2.459016393442623,1.639344262295082,1.2295081967213115,1.639344262295082,0.0,0.4098360655737705,0.4098360655737705
2019,33.603238866396765,10.931174089068826,14.979757085020243,4.4534412955465585,4.048582995951417,4.4534412955465585,1.6194331983805668,1.6194331983805668,3.2388663967611335,3.643724696356275,2.42914979757085,2.42914979757085,1.214574898785425,2.0242914979757085,2.42914979757085,0.8097165991902834,0.4048582995951417,0.8097165991902834,1.214574898785425,0.0,1.214574898785425,0.8097165991902834,0.8097165991902834,0.0,0.8097165991902834,0.0
2020,38.36734693877551,11.428571428571429,6.122448979591836,4.081632653061225,5.3061224489795915,5.3061224489795915,4.8979591836734695,3.2653061224489797,3.6734693877551026,2.857142857142857,0.8163265306122449,2.0408163265306123,1.2244897959183674,0.8163265306122449,0.0,0.40816326530612246,2.4489795918367347,0.8163265306122449,1.2244897959183674,1.2244897959183674,1.6326530612244898,0.0,0.8163265306122449,0.40816326530612246,0.8163265306122449,0.0
2021,38.55421686746988,7.228915662650602,7.630522088353414,6.425702811244979,6.024096385542169,3.614457831325301,3.2128514056224895,4.016064257028113,3.2128514056224895,4.016064257028113,2.0080321285140563,2.4096385542168677,0.8032128514056224,1.2048192771084338,1.2048192771084338,1.2048192771084338,2.4096385542168677,0.4016064257028112,1.6064257028112447,0.8032128514056224,0.0,1.2048192771084338,0.4016064257028112,0.4016064257028112,0.0,0.0
2022,33.87096774193548,9.67741935483871,10.080645161290322,4.032258064516129,5.64516129032258,4.032258064516129,3.6290322580645165,4.032258064516129,2.82258064516129,1.6129032258064515,0.0,4.032258064516129,2.4193548387096775,3.225806451612903,0.4032258064516129,1.2096774193548387,1.2096774193548387,1.6129032258064515,0.8064516129032258,1.2096774193548387,2.82258064516129,0.8064516129032258,0.0,0.0,0.8064516129032258,0.0
2023,35.36585365853659,10.16260162601626,7.723577235772358,5.284552845528456,7.723577235772358,4.0650406504065035,3.2520325203252036,2.0325203252032518,3.6585365853658534,4.0650406504065035,1.6260162601626018,0.8130081300813009,0.8130081300813009,1.2195121951219512,1.2195121951219512,1.6260162601626018,2.4390243902439024,1.2195121951219512,2.0325203252032518,0.40650406504065045,1.6260162601626018,0.8130081300813009,0.0,0.40650406504065045,0.40650406504065045,0.0
2024,31.57894736842105,13.360323886639677,11.336032388663968,3.643724696356275,3.643724696356275,4.4534412955465585,5.263157894736842,2.0242914979757085,2.0242914979757085,0.8097165991902834,2.834008097165992,1.6194331983805668,2.0242914979757085,1.6194331983805668,2.0242914979757085,1.6194331983805668,1.214574898785425,0.4048582995951417,1.6194331983805668,1.6194331983805668,1.6194331983805668,1.214574898785425,0.8097165991902834,0.4048582995951417,0.4048582995951417,0.8097165991902834
2025+,34.41295546558704,14.17004048582996,7.28744939271255,5.263157894736842,5.263157894736842,4.4534412955465585,4.8582995951417,1.6194331983805668,4.4534412955465585,2.0242914979757085,1.6194331983805668,0.4048582995951417,0.8097165991902834,2.42914979757085,1.214574898785425,1.6194331983805668,2.0242914979757085,2.0242914979757085,0.4048582995951417,0.8097165991902834,0.8097165991902834,0.8097165991902834,0.0,0.8097165991902834,0.4048582995951417,0.0
