minute_index,2018,2019,2020,2021,2022,2023,2024,2025+
146,0.2019120507459366,0.1982468434136565,0.1913758480929677,0.205348712727939,0.20235762641936958,0.21560480877266439,0.202969954996078,0.24556937138167567
147,0.1892475374143099,0.20141002054798393,0.18526237190534764,0.17958987889251657,0.19327500333546666,0.2014760734027091,0.20191375517523152,0.2013269787001108
148,0.2060334616337149,0.19425276435443944,0.18387405507568524,0.1926513050176625,0.17523076387183,0.18503769427159442,0.16710870389987903,0.18902908314605174
149,0.21765301466028228,0.18853164938212355,0.19442542723256356,0.17457875900791334,0.16812603933590228,0.17207790906412826,0.18189832273809264,0.18187068784715957
150,0.24083051249282933,0.2188927503415145,0.23770547791927346,0.23557411685217075,0.1828372583858957,0.24386587816658803,0.23822398559223773,0.2859617852787404
151,0.20941398777060374,0.2063662107672436,0.21365337912201507,0.2138855764096401,0.19852736536431442,0.22166631481639007,0.20833584274502612,0.21867093781703884
152,0.2002574942057906,0.19907759618396353,0.20428947422043084,0.19571525272822987,0.1917119220817088,0.1975889886396641,0.20844949675389635,0.2293456921550478
153,0.18992153787509994,0.1937014637765912,0.17870787562338297,0.20225532612548808,0.19240408968229722,0.19733108189872328,0.1991854636445001,0.1903174653188012
154,0.19876972019522546,0.18451160739527972,0.18315058566655504,0.19037104960432938,0.16998511971019958,0.19927247975013698,0.18175739630891086,0.18621740089351702
155,0.19607335848617036,0.21588625998345146,0.19940548294211788,0.21333435357452238,0.1799970997401149,0.18959000171592985,0.19305778570969154,0.1992765771318519
156,0.1966414138840671,0.19615393069745599,0.18203339552648387,0.19286586233453393,0.17949184437133409,0.18199877101078657,0.17280321552070702,0.1945433881515953
157,0.20313029733538626,0.18469620232674439,0.17947147564555102,0.18178845829472387,0.17151588125045789,0.1973137912418292,0.17013602303101225,0.2005294566329833
158,0.20765731177518135,0.1826873298925447,0.19043876612713057,0.18021081795418606,0.17654420725541553,0.19065236216459655,0.18104403640259828,0.186585577627275
159,0.19677461349704192,0.17309800484644836,0.18801127715945218,0.18441808267430834,0.17844560956396913,0.17927227948135138,0.16981618728913028,0.17941202485302618
160,0.21843960531013593,0.15108271332763942,0.18431752433809942,0.17874637863475532,0.17729518034059363,0.18943561457253438,0.1793887524814314,0.2067407992285313
161,0.1743393097429918,0.1913512788395169,0.1847626495161833,0.18918533360689666,0.18144997895243353,0.18163759585407563,0.18246774979055752,0.19549828607771425
162,0.18584834128805772,0.179260125281753,0.1829926275352734,0.18270747871197132,0.20642547230264174,0.17959778395491227,0.20377429529764576,0.18650857074653657
163,0.1712025089638182,0.19957390475563277,0.17215110667376277,0.1703948880669425,0.16773797460848017,0.20021156126589454,0.17247749421336733,0.20226561041207933
164,0.1792716375802712,0.15027777741698242,0.17847478135545172,0.1792223670376351,0.16802998395609248,0.16446504917707613,0.16493404458982291,0.16416863441275203
165,0.1696904961853656,0.186560606956828,0.20933088133029334,0.1994904055209426,0.1877352577523133,0.1964862429855662,0.17693765907328435,0.19150571440675118
166,0.1777831348728973,0.1873780388612441,0.2026096253318397,0.1728760385110424,0.18810978734469144,0.17863846211593795,0.2103470299827839,0.17963436695137633
167,0.2019711070353996,0.18820043198544703,0.19750064338877543,0.18821128257577394,0.16657317259008847,0.18048100923916863,0.15991003549046734,0.1857432874468253
168,0.17534554452400264,0.18977514588630046,0.1818854707987997,0.18443692582402693,0.16852553962993383,0.174189825476168,0.17636272459539432,0.17688804768907881
169,0.1577719321425206,0.17072491577054263,0.17302627892554823,0.1686005464783683,0.172368408383594,0.15872371513069305,0.16304565848311084,0.17908696377617886
170,0.1959519949251272,0.202320324329147,0.20024202859657914,0.18696919903680026,0.1782571743887702,0.20719641847509435,0.18514385705989367,0.20993901671079063
171,0.17896050226454258,0.15225879066252374,0.1896194611931648,0.18119058411389735,0.18455487965005557,0.19063440345572474,0.1829252874439246,0.19151540523472171
172,0.163024136617204,0.15685351195875444,0.19245203647061757,0.16447601156558675,0.17947661427201886,0.17425994306199716,0.17100447818518116,0.18373818741448303
173,0.1744208585517152,0.17725621604434472,0.1681446077572454,0.16815908086208795,0.1902256301515235,0.15945537617563588,0.1743179171367841,0.19045722784191668
174,0.1600506776298577,0.2015348211640385,0.16322632885370558,0.16475024438558794,0.17375319462056482,0.15358660166938715,0.16993853865518807,0.18614266759051284
175,0.18722309315847127,0.19727064450627915,0.16729851391618292,0.17881337736276953,0.17961647590197957,0.16528217608753046,0.1875048911086874,0.21978400842916787
176,0.17319861376382134,0.18123754110738324,0.220233446019307,0.17364128216114144,0.1489857633424272,0.20976799753198858,0.18276712510951504,0.19373819143286355
177,0.22884218414014967,0.17401418811613403,0.1569750111477758,0.153057572862436,0.16625354472881085,0.1810240707079362,0.1660391115893479,0.17335326336199458
178,0.17233839717534755,0.1694246899062459,0.15396865681095548,0.1566829261899618,0.16453311443452204,0.1771889892899836,0.1733756821057928,0.16447692970613567
179,0.168584167769593,0.16432335610134585,0.15669706310705586,0.15460721728189755,0.16657793136358934,0.1549862870343564,0.1712161313683057,0.16667101919602137
180,0.18762322166605053,0.17623619411689415,0.17714788485452732,0.17004737661647942,0.20005729931120628,0.1781454927495237,0.17377994542887742,0.22091491389069903
181,0.19943382486566902,0.15824183025766383,0.18599356148192034,0.16270163058855835,0.18589416704523093,0.1881571223409327,0.1870490499838473,0.20087940411488597
182,0.17744730388133761,0.19689001270689366,0.1952149283753106,0.16872842399805707,0.18239758193491362,0.17983520732580216,0.18117114153045055,0.1768896220032273
183,0.17892739512338812,0.2016891880870824,0.16220525410032327,0.15557287180777057,0.1781587474020306,0.17022563456567125,0.17286018230471872,0.18912600733281448
184,0.1495086942447559,0.15194663807553008,0.18099859247474398,0.16311124592925805,0.18501103948008538,0.15567212830292712,0.17111297381988042,0.20106042109575922
185,0.21221928145401217,0.14412396300549957,0.21056087091510906,0.16532403596901807,0.1713771884285166,0.1752742884787958,0.1620347499349853,0.1919445590388301
186,0.17339047484474718,0.18919431780813162,0.16964869522710008,0.1517734514030777,0.16592025627077198,0.18664912189775723,0.1894709621387776,0.18015983401733585
